Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge,HasCrCard,IsActiveMember,Gender
1,492,48,6,127253.98,1,92144.09,1.3810324677361294,0.125,10.25,1,1,0
1,569,66,2,0.0,1,130784.2,0.0,0.030303030303030304,8.621212121212121,1,0,1
1,544,48,10,78314.63,3,103713.93,0.755102328105781,0.20833333333333334,11.333333333333334,1,1,1
1,564,36,7,206329.65,1,46632.87,4.424553968048717,0.19444444444444445,15.666666666666666,1,1,0
1,781,48,0,57098.96,1,85644.06,0.6667007612670395,0.0,16.270833333333332,1,0,0
1,658,42,8,102870.93,1,103764.55,0.9913880029354919,0.19047619047619047,15.666666666666666,0,1,1
1,576,55,6,44582.07,3,67539.85,0.6600854162394497,0.10909090909090909,10.472727272727273,0,1,0
1,595,52,9,0.0,1,106340.66,0.0,0.17307692307692307,11.442307692307692,1,1,1
1,588,44,8,154409.74,1,49324.03,3.1305175185401515,0.18181818181818182,13.363636363636363,1,0,1
1,557,39,7,49572.73,1,115287.99,0.4299904092351684,0.1794871794871795,14.282051282051283,1,0,0
1,521,27,4,121325.84,1,164223.7,0.7387839879384035,0.14814814814814814,19.296296296296298,1,1,1
1,493,54,3,167831.88,2,150159.95,1.1176873726982461,0.05555555555555555,9.12962962962963,1,0,1
1,594,53,4,0.0,1,5408.74,0.0,0.07547169811320754,11.20754716981132,1,0,0
1,602,39,6,154121.32,2,176614.86,0.8726407279659255,0.15384615384615385,15.435897435897436,1,0,0
1,624,71,4,170252.05,3,73679.59,2.310708433638135,0.056338028169014086,8.788732394366198,1,1,0
1,556,54,4,150005.38,1,157015.5,0.9553539618700065,0.07407407407407407,10.296296296296296,1,0,0
1,826,49,0,0.0,1,178709.98,0.0,0.0,16.857142857142858,0,0,0
1,529,46,8,0.0,1,126511.94,0.0,0.17391304347826086,11.5,0,0,1
1,525,59,6,55328.4,1,83342.73,0.6638659424763265,0.1016949152542373,8.898305084745763,1,0,0
1,736,42,7,117280.23,3,41921.06,2.7976446683361536,0.16666666666666666,17.523809523809526,0,0,0
1,653,47,6,0.0,1,50695.93,0.0,0.1276595744680851,13.893617021276595,1,0,1
1,711,25,5,190066.54,1,51345.39,3.7017255103135844,0.2,28.44,0,0,0
1,679,41,8,147726.98,3,172749.4,0.8551519136969506,0.1951219512195122,16.5609756097561,1,0,1
1,581,54,4,89299.81,1,5558.47,16.065537818860225,0.07407407407407407,10.75925925925926,0,0,1
1,539,47,2,127286.04,2,166929.43,0.7625140755587556,0.0425531914893617,11.46808510638298,1,1,0
1,563,32,0,148326.09,1,191604.27,0.7741272676230023,0.0,17.59375,1,0,0
1,747,47,5,139914.6,4,129964.56,1.0765596405666285,0.10638297872340426,15.893617021276595,0,1,0
1,629,59,9,113657.83,1,116848.79,0.9726915443454742,0.15254237288135594,10.661016949152541,1,1,1
1,627,41,6,0.0,3,138700.75,0.0,0.14634146341463414,15.292682926829269,1,1,0
1,588,36,2,0.0,2,92536.0,0.0,0.05555555555555555,16.333333333333332,1,0,0
1,713,32,1,117094.02,1,149558.83,0.7829295000502479,0.03125,22.28125,0,0,0
1,607,39,10,0.0,3,132741.13,0.0,0.2564102564102564,15.564102564102564,1,0,0
1,676,34,8,82909.14,1,91817.38,0.9029787171012721,0.23529411764705882,19.88235294117647,1,0,0
1,596,21,4,210433.08,2,197297.77,1.0665760692581574,0.19047619047619047,28.38095238095238,0,1,1
1,600,49,6,0.0,1,148087.88,0.0,0.12244897959183673,12.244897959183673,0,1,0
1,692,36,4,0.0,1,185580.89,0.0,0.1111111111111111,19.22222222222222,1,0,0
1,619,48,4,0.0,1,18094.96,0.0,0.08333333333333333,12.895833333333334,0,0,0
1,516,45,4,0.0,1,95273.73,0.0,0.08888888888888889,11.466666666666667,1,0,0
1,704,50,4,165438.26,1,120770.75,1.369853710438993,0.08,14.08,1,0,1
1,677,56,0,119963.45,1,158325.87,0.7576996103037362,0.0,12.089285714285714,0,0,0
1,616,44,5,102016.38,1,178235.37,0.5723688850310688,0.11363636363636363,14.0,0,1,1
1,651,56,4,0.0,1,84383.22,0.0,0.07142857142857142,11.625,0,0,0
1,682,28,10,200724.96,1,82872.64,2.4220896064129245,0.35714285714285715,24.357142857142858,0,1,1
1,699,64,9,113109.52,1,27980.8,4.042397644098811,0.140625,10.921875,1,0,1
1,586,58,7,151933.63,1,162960.05,0.9323366677906642,0.1206896551724138,10.10344827586207,1,0,1
1,610,41,6,0.0,3,56118.81,0.0,0.14634146341463414,14.878048780487806,0,0,1
1,697,42,1,0.0,1,1262.83,0.0,0.023809523809523808,16.595238095238095,1,0,0
1,708,52,10,105355.81,1,123.07,856.0641098561795,0.19230769230769232,13.615384615384615,1,0,1
1,629,44,5,0.0,4,117572.59,0.0,0.11363636363636363,14.295454545454545,0,0,1
1,697,32,7,175464.85,3,116442.42,1.5068808257334398,0.21875,21.78125,1,0,1
1,718,52,8,79475.3,3,32421.32,2.4513283234612286,0.15384615384615385,13.807692307692308,1,1,1
1,708,34,3,0.0,1,121457.88,0.0,0.08823529411764706,20.823529411764707,0,1,1
1,490,40,1,0.0,1,49594.19,0.0,0.025,12.25,1,1,0
1,430,60,7,73937.02,1,161937.62,0.45657716841830825,0.11666666666666667,7.166666666666667,1,0,0
1,537,45,7,158621.04,1,120892.96,1.3120783873601904,0.15555555555555556,11.933333333333334,1,0,0
1,691,60,6,101070.69,1,177355.8,0.5698753015125528,0.1,11.516666666666667,1,0,0
1,405,39,10,0.0,1,160810.85,0.0,0.2564102564102564,10.384615384615385,1,0,1
1,645,31,7,161171.7,2,12599.94,12.791465673646066,0.22580645161290322,20.806451612903224,1,0,1
1,641,33,2,146193.6,2,55796.83,2.620105837553854,0.06060606060606061,19.424242424242426,1,1,1
1,754,61,5,146622.35,1,41815.22,3.5064349775034067,0.08196721311475409,12.360655737704919,1,1,1
1,592,60,9,0.0,4,13614.01,0.0,0.15,9.866666666666667,1,1,1
1,677,29,3,86616.35,1,91903.9,0.9424665329762938,0.10344827586206896,23.344827586206897,0,0,0
1,777,29,9,131240.61,1,163746.09,0.8014885118783599,0.3103448275862069,26.79310344827586,1,1,0
1,517,62,1,43772.66,3,187756.24,0.23313558047391664,0.016129032258064516,8.338709677419354,1,0,1
1,740,60,5,108028.08,2,25980.42,4.158057490987444,0.08333333333333333,12.333333333333334,0,0,0
1,842,44,3,141252.18,4,128521.16,1.0990577738327292,0.06818181818181818,19.136363636363637,0,1,1
1,850,35,2,128548.49,4,75478.95,1.7031038455092449,0.05714285714285714,24.285714285714285,1,0,0
1,777,30,4,137851.31,1,5008.23,27.52495592255148,0.13333333333333333,25.9,1,0,0
1,785,38,1,0.0,1,134964.85,0.0,0.02631578947368421,20.657894736842106,1,0,0
1,437,43,6,0.0,1,148330.97,0.0,0.13953488372093023,10.162790697674419,1,0,0
1,678,54,7,128914.97,1,191746.23,0.6723207543637233,0.12962962962962962,12.555555555555555,0,0,1
1,703,56,9,0.0,1,85547.33,0.0,0.16071428571428573,12.553571428571429,0,0,1
1,730,47,7,0.0,1,33373.26,0.0,0.14893617021276595,15.53191489361702,1,0,0
1,623,45,0,0.0,1,196533.72,0.0,0.0,13.844444444444445,1,0,1
1,731,38,10,123711.73,2,171340.68,0.7220219389814492,0.2631578947368421,19.236842105263158,1,0,0
1,638,36,6,188455.19,1,47031.4,4.007007871337022,0.16666666666666666,17.72222222222222,0,0,1
1,620,61,5,0.0,1,31641.52,0.0,0.08196721311475409,10.163934426229508,0,0,1
1,670,36,3,0.0,1,140754.19,0.0,0.08333333333333333,18.61111111111111,1,0,1
1,542,42,1,0.0,1,178256.58,0.0,0.023809523809523808,12.904761904761905,1,1,0
1,532,42,1,159024.71,1,100982.93,1.574768230630662,0.023809523809523808,12.666666666666666,1,0,1
1,520,39,1,73493.17,1,109626.13,0.6703982891670078,0.02564102564102564,13.333333333333334,0,1,0
1,530,52,1,106723.28,1,109960.4,0.9705610383374379,0.019230769230769232,10.192307692307692,0,0,1
1,625,51,4,124620.01,2,92243.94,1.3509831648561412,0.0784313725490196,12.254901960784315,1,0,0
1,647,41,4,138937.35,1,101617.64,1.367256216538782,0.0975609756097561,15.78048780487805,1,1,1
1,616,31,3,136789.14,1,59346.4,2.3049273418438188,0.0967741935483871,19.870967741935484,1,0,0
1,606,37,6,82373.94,1,172526.9,0.47745563155658627,0.16216216216216217,16.37837837837838,0,0,1
1,835,23,9,0.0,1,19793.73,0.0,0.391304347826087,36.30434782608695,1,0,1
1,652,31,3,103696.97,3,155221.05,0.6680599699589714,0.0967741935483871,21.032258064516128,0,0,0
1,609,48,1,108019.27,3,184524.65,0.5853920871818481,0.020833333333333332,12.6875,1,1,1
1,850,58,8,156652.13,1,25899.21,6.04852927946451,0.13793103448275862,14.655172413793103,0,0,1
1,732,36,9,0.0,1,3749.0,0.0,0.25,20.333333333333332,0,0,0
1,626,52,0,0.0,2,32159.46,0.0,0.0,12.038461538461538,1,0,0
1,770,68,2,183555.24,1,159557.28,1.1504034162527714,0.029411764705882353,11.323529411764707,0,0,0
1,704,31,5,132084.66,3,54474.48,2.4247071289161455,0.16129032258064516,22.70967741935484,1,1,1
1,564,53,2,45472.28,1,41055.71,1.107575048635135,0.03773584905660377,10.641509433962264,1,1,0
1,410,33,6,125789.69,1,66333.56,1.8963205050354603,0.18181818181818182,12.424242424242424,0,0,1
1,659,50,3,0.0,1,183399.12,0.0,0.06,13.18,1,0,0
1,606,39,3,0.0,2,50560.45,0.0,0.07692307692307693,15.538461538461538,1,0,0
1,603,32,7,0.0,1,198055.94,0.0,0.21875,18.84375,1,0,1
1,687,61,7,80538.56,1,131305.37,0.6133683641423043,0.11475409836065574,11.262295081967213,1,0,0
1,557,42,6,177822.03,1,150944.31,1.1780638170461675,0.14285714285714285,13.261904761904763,1,0,1
1,478,50,2,0.0,1,93332.64,0.0,0.04,9.56,0,1,0
1,750,36,7,136492.92,3,26500.29,5.150619861141142,0.19444444444444445,20.833333333333332,1,1,1
1,611,53,7,0.0,2,156495.39,0.0,0.1320754716981132,11.528301886792454,0,1,0
1,746,58,3,0.0,3,80344.96,0.0,0.05172413793103448,12.862068965517242,1,1,1
1,770,33,4,0.0,1,26080.54,0.0,0.12121212121212122,23.333333333333332,1,0,0
1,705,37,10,0.0,2,13935.53,0.0,0.2702702702702703,19.054054054054053,1,1,0
1,601,39,3,72647.64,1,41777.9,1.7389011893848183,0.07692307692307693,15.41025641025641,1,0,1
1,763,53,4,0.0,1,77203.72,0.0,0.07547169811320754,14.39622641509434,1,0,0
1,660,48,0,90044.32,2,187604.97,0.47996766823394926,0.0,13.75,0,1,0
1,607,48,4,112070.86,3,173568.3,0.6456873749411616,0.08333333333333333,12.645833333333334,1,0,0
1,699,22,9,99339.0,1,68297.61,1.4545018486005585,0.4090909090909091,31.772727272727273,1,0,1
1,702,26,2,71281.29,1,108747.12,0.6554774967833631,0.07692307692307693,27.0,1,1,1
1,753,40,0,3768.69,2,177065.24,0.021284188810858643,0.0,18.825,1,0,0
1,479,47,6,121797.09,1,5811.9,20.956501316264905,0.1276595744680851,10.191489361702128,0,1,1
1,638,43,3,145860.98,1,142763.51,1.0216965105439058,0.06976744186046512,14.837209302325581,1,1,0
1,508,49,1,93817.41,2,132468.76,0.7082229047814745,0.02040816326530612,10.36734693877551,1,1,1
1,567,41,9,137891.35,1,142009.46,0.9710011572468483,0.21951219512195122,13.829268292682928,1,0,0
1,598,40,2,171178.25,1,137980.58,1.2405966839681353,0.05,14.95,1,0,0
1,525,51,10,0.0,3,171045.35,0.0,0.19607843137254902,10.294117647058824,1,0,1
1,802,60,3,92887.06,1,39473.63,2.3531420849817968,0.05,13.366666666666667,1,0,0
1,746,48,5,165282.42,1,153786.46,1.074752744812515,0.10416666666666667,15.541666666666666,1,0,1
1,696,42,4,0.0,1,126353.13,0.0,0.09523809523809523,16.571428571428573,0,0,1
1,624,42,3,145155.37,1,72169.95,2.0112993011634344,0.07142857142857142,14.857142857142858,1,0,1
1,550,40,8,150490.32,1,166468.21,0.904018370834888,0.2,13.75,0,0,0
1,599,50,3,121159.65,1,4033.39,30.03916060683445,0.06,11.98,0,0,1
1,585,35,2,0.0,2,98621.04,0.0,0.05714285714285714,16.714285714285715,1,0,0
1,603,24,3,0.0,1,198826.03,0.0,0.125,25.125,1,1,0
1,697,63,7,148368.02,1,118862.08,1.2482367799722165,0.1111111111111111,11.063492063492063,0,0,1
1,578,45,1,148600.91,1,143397.14,1.036289217483696,0.022222222222222223,12.844444444444445,1,0,1
1,632,40,9,139625.34,1,93702.96,1.4900846248613704,0.225,15.8,1,0,0
1,679,39,4,0.0,1,172939.3,0.0,0.10256410256410256,17.41025641025641,0,0,0
1,754,45,6,0.0,1,73881.68,0.0,0.13333333333333333,16.755555555555556,1,0,0
1,771,41,10,108309.0,4,137510.41,0.787642186507916,0.24390243902439024,18.804878048780488,1,1,0
1,710,43,9,128284.45,1,32996.89,3.887773969001321,0.20930232558139536,16.511627906976745,1,0,1
1,551,59,2,166968.28,1,159483.76,1.0469296685756593,0.03389830508474576,9.338983050847459,1,0,0
1,747,43,1,130788.71,1,101495.0,1.2886221981378394,0.023255813953488372,17.372093023255815,0,1,1
1,601,46,2,99786.07,1,32683.88,3.0530668329463944,0.043478260869565216,13.065217391304348,1,1,1
1,532,43,9,0.0,2,190573.91,0.0,0.20930232558139536,12.372093023255815,0,0,1
1,765,56,1,0.0,1,13228.93,0.0,0.017857142857142856,13.660714285714286,1,0,0
1,529,67,8,103101.56,2,154002.02,0.6694818678352401,0.11940298507462686,7.895522388059701,1,1,1
1,747,42,4,80214.36,1,115241.96,0.6960516811758495,0.09523809523809523,17.785714285714285,1,0,1
1,697,49,7,195238.29,4,131083.56,1.4894185815521033,0.14285714285714285,14.224489795918368,0,1,0
1,621,50,5,0.0,2,191756.54,0.0,0.1,12.42,1,0,0
1,443,35,9,108308.0,1,129031.19,0.8393939480834053,0.2571428571428571,12.657142857142857,1,0,0
1,589,37,7,85146.48,2,86490.09,0.9844651566439577,0.1891891891891892,15.91891891891892,1,0,1
1,350,51,10,0.0,1,125823.79,0.0,0.19607843137254902,6.862745098039215,1,1,1
1,350,60,3,0.0,1,113796.15,0.0,0.05,5.833333333333333,0,0,0
1,727,61,0,128213.96,2,188729.08,0.6793545541577377,0.0,11.918032786885245,1,1,1
1,782,34,9,0.0,1,183021.06,0.0,0.2647058823529412,23.0,1,0,1
1,510,52,6,191665.21,1,131312.56,1.4596106419675314,0.11538461538461539,9.807692307692308,1,1,0
1,586,60,3,47020.65,2,63241.21,0.7435128138756358,0.05,9.766666666666667,0,1,0
1,753,36,7,128518.98,1,44567.83,2.8836714733474795,0.19444444444444445,20.916666666666668,1,1,0
1,664,46,2,0.0,1,177423.02,0.0,0.043478260869565216,14.434782608695652,1,1,1
1,558,33,0,108477.49,1,109096.71,0.9943241184816664,0.0,16.90909090909091,1,1,1
1,681,43,3,66338.68,1,18772.5,3.533822346517512,0.06976744186046512,15.837209302325581,1,1,1
1,668,42,8,187534.79,1,32900.41,5.7000745583413694,0.19047619047619047,15.904761904761905,1,1,1
1,560,49,4,0.0,1,100075.1,0.0,0.08163265306122448,11.428571428571429,1,1,1
1,603,51,8,186825.57,1,93739.71,1.9930248344058243,0.1568627450980392,11.823529411764707,1,0,1
1,606,36,1,155655.46,1,192387.51,0.8090725848055312,0.027777777777777776,16.833333333333332,1,1,1
1,641,52,4,0.0,1,90964.54,0.0,0.07692307692307693,12.326923076923077,1,0,0
1,678,55,5,0.0,1,196794.11,0.0,0.09090909090909091,12.327272727272728,0,1,0
1,660,43,1,0.0,1,112026.1,0.0,0.023255813953488372,15.348837209302326,0,1,0
1,567,54,9,96402.96,1,52035.29,1.852645771744522,0.16666666666666666,10.5,0,0,1
1,583,48,3,91246.53,1,60017.46,1.5203330830728259,0.0625,12.145833333333334,1,0,1
1,664,54,8,0.0,1,162719.69,0.0,0.14814814814814814,12.296296296296296,1,1,1
1,741,52,1,171236.3,2,21834.4,7.842500824387204,0.019230769230769232,14.25,0,0,1
1,475,40,7,160818.08,1,169642.13,0.9479843244128093,0.175,11.875,0,1,1
1,640,47,6,89799.46,2,13783.77,6.514869299183025,0.1276595744680851,13.617021276595745,0,1,0
1,630,55,2,0.0,1,106202.07,0.0,0.03636363636363636,11.454545454545455,1,1,1
1,685,33,1,0.0,3,70221.13,0.0,0.030303030303030304,20.757575757575758,0,1,0
1,576,40,9,0.0,2,112465.19,0.0,0.225,14.4,1,0,1
1,781,38,2,117810.79,1,65632.33,1.7950115438534635,0.05263157894736842,20.55263157894737,0,1,1
1,578,59,10,185966.64,1,9445.42,19.688551700189088,0.1694915254237288,9.796610169491526,0,0,1
1,544,26,6,0.0,1,100200.4,0.0,0.23076923076923078,20.923076923076923,1,0,0
1,682,52,5,112670.48,1,21085.17,5.343588882612756,0.09615384615384616,13.115384615384615,1,0,0
1,629,39,10,0.0,2,43174.49,0.0,0.2564102564102564,16.128205128205128,1,1,0
1,598,60,4,0.0,1,197727.14,0.0,0.06666666666666667,9.966666666666667,1,0,1
1,618,49,9,44301.43,3,89729.3,0.4937231205414508,0.1836734693877551,12.612244897959183,1,1,0
1,675,38,1,104016.88,1,22068.83,4.713293817569848,0.02631578947368421,17.763157894736842,0,0,0
1,435,54,3,0.0,1,156910.46,0.0,0.05555555555555555,8.055555555555555,1,0,1
1,824,26,7,146266.0,1,21903.62,6.677708981437772,0.2692307692307692,31.692307692307693,1,0,1
1,741,42,6,106036.52,1,194686.78,0.5446518762085438,0.14285714285714285,17.642857142857142,1,0,1
1,644,50,9,76817.0,4,196371.13,0.39118275685432985,0.18,12.88,1,0,1
1,373,42,7,0.0,1,77786.37,0.0,0.16666666666666666,8.880952380952381,1,0,1
1,418,46,9,0.0,1,81014.5,0.0,0.1956521739130435,9.08695652173913,1,1,0
1,629,40,9,137409.19,1,175877.7,0.7812769327777199,0.225,15.725,1,0,0
1,561,43,4,0.0,4,18522.91,0.0,0.09302325581395349,13.046511627906977,0,0,1
1,567,47,2,0.0,1,110900.43,0.0,0.0425531914893617,12.063829787234043,0,0,0
1,771,57,4,0.0,1,85876.67,0.0,0.07017543859649122,13.526315789473685,0,0,0
1,575,36,7,0.0,1,55868.97,0.0,0.19444444444444445,15.972222222222221,1,1,1
1,718,41,1,0.0,2,27509.52,0.0,0.024390243902439025,17.51219512195122,0,1,0
1,559,52,2,0.0,1,129013.59,0.0,0.038461538461538464,10.75,1,0,1
1,655,41,5,0.0,1,36548.0,0.0,0.12195121951219512,15.975609756097562,0,0,0
1,707,40,1,0.0,2,14090.4,0.0,0.025,17.675,1,0,1
1,791,33,3,0.0,1,144413.92,0.0,0.09090909090909091,23.96969696969697,1,1,0
1,515,48,5,129387.94,1,147955.91,0.8745033571149675,0.10416666666666667,10.729166666666666,0,1,1
1,618,46,6,150213.71,1,120668.46,1.2448464992426354,0.13043478260869565,13.434782608695652,1,0,0
1,850,40,9,99816.46,1,163989.66,0.6086753274566213,0.225,21.25,1,1,0
1,659,29,6,123192.12,1,56971.41,2.1623498523206637,0.20689655172413793,22.724137931034484,1,1,1
1,779,29,3,46388.16,3,127939.26,0.36257955532961506,0.10344827586206896,26.862068965517242,1,0,0
1,686,41,5,128876.71,3,106939.34,1.2051384457768302,0.12195121951219512,16.73170731707317,1,1,1
1,582,38,9,135979.01,4,76582.95,1.7755781149720664,0.23684210526315788,15.31578947368421,1,1,0
1,644,37,6,117271.8,2,104217.96,1.125255186342162,0.16216216216216217,17.405405405405407,1,0,1
1,635,33,1,0.0,3,178067.33,0.0,0.030303030303030304,19.242424242424242,0,0,1
1,350,40,0,111098.85,1,172321.21,0.6447195327841536,0.0,8.75,1,1,0
1,547,49,2,0.0,1,65466.93,0.0,0.04081632653061224,11.16326530612245,0,0,0
1,480,40,7,0.0,1,170332.67,0.0,0.175,12.0,1,0,0
1,846,34,10,142388.61,2,68393.64,2.0818984045884967,0.29411764705882354,24.88235294117647,0,1,0
1,625,36,3,0.0,2,41295.1,0.0,0.08333333333333333,17.36111111111111,1,0,0
1,530,45,1,0.0,1,190663.89,0.0,0.022222222222222223,11.777777777777779,0,1,0
1,700,32,8,110923.15,2,161845.81,0.6853631243218468,0.25,21.875,1,1,0
1,760,37,7,0.0,1,32863.24,0.0,0.1891891891891892,20.54054054054054,0,0,1
1,708,51,8,70754.18,1,92920.04,0.7614523196503143,0.1568627450980392,13.882352941176471,1,1,0
1,520,49,5,121197.64,1,72577.33,1.6699104251975099,0.10204081632653061,10.612244897959183,1,0,1
1,641,48,3,147341.43,1,157458.61,0.9357470512409579,0.0625,13.354166666666666,1,1,0
1,527,39,4,0.0,2,167183.07,0.0,0.10256410256410256,13.512820512820513,1,0,1
1,653,46,0,119556.1,1,78250.13,1.5278709441121696,0.0,14.195652173913043,1,0,1
1,820,39,1,104614.29,1,61538.43,1.6999830837413303,0.02564102564102564,21.025641025641026,1,0,0
1,516,46,6,62212.29,1,171681.86,0.36236961785013283,0.13043478260869565,11.217391304347826,0,1,0
1,771,50,3,105229.72,1,16281.68,6.46307506350696,0.06,15.42,1,1,1
1,751,48,4,0.0,1,30165.06,0.0,0.08333333333333333,15.645833333333334,0,1,0
1,589,38,4,0.0,1,95483.48,0.0,0.10526315789473684,15.5,1,0,1
1,624,55,7,118793.6,1,95022.02,1.2501691713141858,0.12727272727272726,11.345454545454546,1,1,1
1,678,49,3,204510.94,1,738.88,276.7850530532698,0.061224489795918366,13.83673469387755,0,1,0
1,615,34,1,83503.11,2,73124.53,1.1419302113805039,0.029411764705882353,18.08823529411765,1,1,1
1,520,46,10,85216.61,1,117369.52,0.7260540044808907,0.21739130434782608,11.304347826086957,1,0,0
1,774,40,9,93017.47,2,191608.97,0.4854546736512388,0.225,19.35,1,0,1
1,597,53,4,88381.21,1,69384.71,1.2737851033750807,0.07547169811320754,11.264150943396226,1,0,0
1,709,36,7,0.0,1,42085.58,0.0,0.19444444444444445,19.694444444444443,0,1,0
0,699,39,1,0.0,2,93826.63,0.0,0.02564102564102564,17.923076923076923,0,0,0
0,822,50,7,0.0,2,10062.8,0.0,0.14,16.44,1,1,1
0,501,44,4,142051.07,2,74940.5,1.8955180443151567,0.09090909090909091,11.386363636363637,0,1,1
0,684,27,2,134603.88,1,71725.73,1.876647055387237,0.07407407407407407,25.333333333333332,1,1,1
0,528,31,6,102016.72,2,80181.12,1.2723284483928388,0.1935483870967742,17.032258064516128,0,0,1
0,476,34,10,0.0,2,26260.98,0.0,0.29411764705882354,14.0,1,0,0
0,549,25,5,0.0,2,190857.79,0.0,0.2,21.96,0,0,0
0,726,24,6,0.0,2,54724.03,0.0,0.25,30.25,1,1,0
0,732,41,8,0.0,2,170886.17,0.0,0.1951219512195122,17.853658536585368,1,1,1
0,669,46,3,0.0,2,8487.75,0.0,0.06521739130434782,14.543478260869565,0,1,1
0,846,38,5,0.0,1,187616.16,0.0,0.13157894736842105,22.263157894736842,1,1,0
0,577,25,3,0.0,2,124508.29,0.0,0.12,23.08,0,1,1
0,571,44,9,0.0,2,38433.35,0.0,0.20454545454545456,12.977272727272727,0,0,1
0,411,29,0,59697.17,2,53483.21,1.1161852476693153,0.0,14.172413793103448,1,1,1
0,533,36,7,85311.7,1,156731.91,0.5443160872600863,0.19444444444444445,14.805555555555555,0,1,1
0,850,36,7,0.0,1,40812.9,0.0,0.19444444444444445,23.61111111111111,1,1,1
0,556,61,2,117419.35,1,94153.83,1.2471011535059169,0.03278688524590164,9.114754098360656,1,1,0
0,788,33,5,0.0,2,116978.19,0.0,0.15151515151515152,23.87878787878788,0,0,0
0,619,43,1,125211.92,1,113410.49,1.1040594216637278,0.023255813953488372,14.395348837209303,1,1,1
0,656,45,5,127864.4,1,87107.57,1.4678907929586371,0.1111111111111111,14.577777777777778,1,0,1
0,614,51,4,40685.92,1,46775.28,0.8698167066022907,0.0784313725490196,12.03921568627451,1,1,1
0,675,21,8,98373.26,1,18203.0,5.404233368126133,0.38095238095238093,32.142857142857146,1,0,0
0,813,29,6,0.0,1,33953.87,0.0,0.20689655172413793,28.03448275862069,1,0,1
0,519,36,9,0.0,2,145562.4,0.0,0.25,14.416666666666666,0,1,1
0,735,21,1,178718.19,2,22388.0,7.982767107378953,0.047619047619047616,35.0,1,0,0
0,664,55,8,0.0,2,139161.64,0.0,0.14545454545454545,12.072727272727272,1,1,1
0,678,32,9,0.0,1,148210.64,0.0,0.28125,21.1875,1,1,0
0,665,34,1,96645.54,2,171413.66,0.5638146924813343,0.029411764705882353,19.558823529411764,0,0,0
0,543,36,3,0.0,2,26019.59,0.0,0.08333333333333333,15.083333333333334,0,0,0
0,506,34,4,90307.62,1,159235.29,0.5671332026964625,0.11764705882352941,14.882352941176471,1,1,0
0,493,46,4,0.0,2,1907.66,0.0,0.08695652173913043,10.717391304347826,1,0,0
0,729,30,9,0.0,2,151869.35,0.0,0.3,24.3,1,0,1
0,808,45,7,118626.55,2,147132.46,0.8062568246327154,0.15555555555555556,17.955555555555556,1,0,1
0,524,36,10,0.0,2,109614.57,0.0,0.2777777777777778,14.555555555555555,1,0,0
0,769,29,8,0.0,2,172290.61,0.0,0.27586206896551724,26.517241379310345,1,1,1
0,413,34,9,0.0,2,6534.18,0.0,0.2647058823529412,12.147058823529411,0,0,1
0,665,40,6,0.0,1,161848.03,0.0,0.15,16.625,1,1,0
0,623,44,6,0.0,2,167162.43,0.0,0.13636363636363635,14.159090909090908,0,0,0
0,738,31,9,82674.15,1,41970.72,1.9698053786068,0.2903225806451613,23.806451612903224,1,0,1
0,562,42,2,100238.35,1,86797.41,1.154854159818824,0.047619047619047616,13.380952380952381,0,0,1
0,506,41,1,0.0,2,31766.3,0.0,0.024390243902439025,12.341463414634147,1,0,0
0,828,34,8,129433.34,2,38131.77,3.394370101361673,0.23529411764705882,24.352941176470587,0,0,1
0,656,39,6,0.0,2,141069.88,0.0,0.15384615384615385,16.82051282051282,1,0,0
0,625,28,3,0.0,1,183646.41,0.0,0.10714285714285714,22.321428571428573,0,0,0
0,828,41,7,0.0,2,171378.77,0.0,0.17073170731707318,20.195121951219512,1,0,0
0,770,24,9,101827.07,1,167256.35,0.6088083950175883,0.375,32.083333333333336,1,0,1
0,758,34,3,0.0,2,124226.16,0.0,0.08823529411764706,22.294117647058822,1,1,0
0,687,38,9,122570.87,1,35608.88,3.442143364239482,0.23684210526315788,18.07894736842105,1,1,1
0,686,25,1,0.0,2,16459.37,0.0,0.04,27.44,0,1,1
0,637,40,2,133463.1,1,93165.34,1.4325402558505127,0.05,15.925,0,1,1
0,663,34,7,0.0,2,180427.24,0.0,0.20588235294117646,19.5,1,1,1
0,682,43,5,125851.93,1,193318.33,0.6510087791468093,0.11627906976744186,15.86046511627907,1,1,0
0,650,37,5,106967.18,1,24495.03,4.36689320241698,0.13513513513513514,17.56756756756757,0,0,1
0,735,44,9,120681.63,1,74836.34,1.612607324195705,0.20454545454545456,16.704545454545453,1,0,1
0,416,32,0,0.0,2,878.87,0.0,0.0,13.0,0,1,1
0,539,37,2,127609.59,1,98646.22,1.293608513331783,0.05405405405405406,14.567567567567568,1,0,1
0,614,43,6,0.0,2,109041.53,0.0,0.13953488372093023,14.279069767441861,1,1,0
0,758,33,7,0.0,2,82996.47,0.0,0.21212121212121213,22.96969696969697,0,0,0
0,646,73,6,97259.25,1,104719.66,0.9287582675497609,0.0821917808219178,8.849315068493151,0,1,0
0,684,30,2,0.0,2,83473.82,0.0,0.06666666666666667,22.8,1,0,1
0,800,49,7,108007.36,1,47125.11,2.2919280188417597,0.14285714285714285,16.3265306122449,0,0,0
0,484,29,4,130114.39,1,164017.89,0.7932938900750399,0.13793103448275862,16.689655172413794,1,0,0
